"activity" "subject" "measurement_name" "average_ratio"
"WALKING" 23 "fBodyAccJerk_std___Z" -0.00623647528983051
"WALKING" 24 "fBodyAccJerk_std___Z" -0.511115619482759
"WALKING" 25 "fBodyAccJerk_std___Z" -0.690413386081081
"WALKING" 26 "fBodyAccJerk_std___Z" -0.396530418305085
"WALKING" 27 "fBodyAccJerk_std___Z" -0.417957993859649
"WALKING" 28 "fBodyAccJerk_std___Z" -0.574579748518519
"WALKING" 29 "fBodyAccJerk_std___Z" -0.529034897169811
"WALKING" 30 "fBodyAccJerk_std___Z" -0.575410267076923
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_std___Z" -0.401721464285714
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk_std___Z" -0.408227423191489
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_std___Z" -0.613525074285714
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk_std___Z" -0.668867334444444
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_std___Z" -0.551178075319149
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_std___Z" -0.389057047125
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_std___Z" -0.397774503468085
"WALKING_DOWNSTAIRS" 8 "fBodyAccJerk_std___Z" -0.0846674186842105
"WALKING_DOWNSTAIRS" 9 "fBodyAccJerk_std___Z" -0.425377408333333
"WALKING_DOWNSTAIRS" 10 "fBodyAccJerk_std___Z" -0.396147929736842
"WALKING_DOWNSTAIRS" 11 "fBodyAccJerk_std___Z" -0.628902742826087
"WALKING_DOWNSTAIRS" 12 "fBodyAccJerk_std___Z" -0.544461425869565
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk_std___Z" -0.356579475531915
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk_std___Z" -0.244857128202222
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk_std___Z" -0.461599141904762
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk_std___Z" -0.36402669587234
"WALKING_DOWNSTAIRS" 17 "fBodyAccJerk_std___Z" -0.573043711086957
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk_std___Z" -0.678751080363636
"WALKING_DOWNSTAIRS" 19 "fBodyAccJerk_std___Z" -0.0983930104846154
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk_std___Z" -0.405294896466667
"WALKING_DOWNSTAIRS" 21 "fBodyAccJerk_std___Z" -0.293237567085333
"WALKING_DOWNSTAIRS" 22 "fBodyAccJerk_std___Z" -0.535893778333333
"WALKING_DOWNSTAIRS" 23 "fBodyAccJerk_std___Z" -0.09851956305
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk_std___Z" -0.328569968545455
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk_std___Z" -0.734990064137931
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk_std___Z" -0.3967016908
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk_std___Z" -0.474755492045455
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk_std___Z" -0.48848835173913
"WALKING_DOWNSTAIRS" 29 "fBodyAccJerk_std___Z" -0.547320886875
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk_std___Z" -0.535515048387097
"WALKING_UPSTAIRS" 1 "fBodyAccJerk_std___Z" -0.726040200754717
"WALKING_UPSTAIRS" 2 "fBodyAccJerk_std___Z" -0.625090981458333
"WALKING_UPSTAIRS" 3 "fBodyAccJerk_std___Z" -0.738705863898305
"WALKING_UPSTAIRS" 4 "fBodyAccJerk_std___Z" -0.762772175
"WALKING_UPSTAIRS" 5 "fBodyAccJerk_std___Z" -0.668825711276596
"WALKING_UPSTAIRS" 6 "fBodyAccJerk_std___Z" -0.571673957058824
"WALKING_UPSTAIRS" 7 "fBodyAccJerk_std___Z" -0.631919608823529
"WALKING_UPSTAIRS" 8 "fBodyAccJerk_std___Z" -0.508248316829268
"WALKING_UPSTAIRS" 9 "fBodyAccJerk_std___Z" -0.677831082857143
"WALKING_UPSTAIRS" 10 "fBodyAccJerk_std___Z" -0.662894135319149
"WALKING_UPSTAIRS" 11 "fBodyAccJerk_std___Z" -0.803845087037037
"WALKING_UPSTAIRS" 12 "fBodyAccJerk_std___Z" -0.750114855961538
"WALKING_UPSTAIRS" 13 "fBodyAccJerk_std___Z" -0.689235778909091
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_std___Z" -0.391077873148148
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_std___Z" -0.783004506458333
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_std___Z" -0.620123586470588
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_std___Z" -0.680325770833333
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_std___Z" -0.784728430344828
"WALKING_UPSTAIRS" 19 "fBodyAccJerk_std___Z" -0.50771620575
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_std___Z" -0.533201712745098
"WALKING_UPSTAIRS" 21 "fBodyAccJerk_std___Z" -0.603127367234043
"WALKING_UPSTAIRS" 22 "fBodyAccJerk_std___Z" -0.528567802619048
"WALKING_UPSTAIRS" 23 "fBodyAccJerk_std___Z" -0.46895638372549
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_std___Z" -0.562727123050847
"WALKING_UPSTAIRS" 25 "fBodyAccJerk_std___Z" -0.830526636615385
"WALKING_UPSTAIRS" 26 "fBodyAccJerk_std___Z" -0.715726893818182
"WALKING_UPSTAIRS" 27 "fBodyAccJerk_std___Z" -0.657139420784314
"WALKING_UPSTAIRS" 28 "fBodyAccJerk_std___Z" -0.68790763372549
"WALKING_UPSTAIRS" 29 "fBodyAccJerk_std___Z" -0.710116591836735
"WALKING_UPSTAIRS" 30 "fBodyAccJerk_std___Z" -0.78475388
"LAYING" 1 "fBodyAccJerk_mad___X" -0.9532392948
"LAYING" 2 "fBodyAccJerk_mad___X" -0.983314896458333
"LAYING" 3 "fBodyAccJerk_mad___X" -0.978107287258065
"LAYING" 4 "fBodyAccJerk_mad___X" -0.975457210185185
"LAYING" 5 "fBodyAccJerk_mad___X" -0.981433360769231
"LAYING" 6 "fBodyAccJerk_mad___X" -0.96063123877193
"LAYING" 7 "fBodyAccJerk_mad___X" -0.978896555192308
"LAYING" 8 "fBodyAccJerk_mad___X" -0.969273894259259
"LAYING" 9 "fBodyAccJerk_mad___X" -0.9603965374
"LAYING" 10 "fBodyAccJerk_mad___X" -0.974992943103448
"LAYING" 11 "fBodyAccJerk_mad___X" -0.983178937894737
"LAYING" 12 "fBodyAccJerk_mad___X" -0.965372294333333
"LAYING" 13 "fBodyAccJerk_mad___X" -0.983163389193548
"LAYING" 14 "fBodyAccJerk_mad___X" -0.967606157647059
"LAYING" 15 "fBodyAccJerk_mad___X" -0.979138685972222
"LAYING" 16 "fBodyAccJerk_mad___X" -0.986900581
"LAYING" 17 "fBodyAccJerk_mad___X" -0.978823768309859
"LAYING" 18 "fBodyAccJerk_mad___X" -0.983973453384615
"LAYING" 19 "fBodyAccJerk_mad___X" -0.981621859879518
"LAYING" 20 "fBodyAccJerk_mad___X" -0.982195622941176
"LAYING" 21 "fBodyAccJerk_mad___X" -0.983367151777778
"LAYING" 22 "fBodyAccJerk_mad___X" -0.966695239027778
"LAYING" 23 "fBodyAccJerk_mad___X" -0.984693773888889
"LAYING" 24 "fBodyAccJerk_mad___X" -0.984673354444444
"LAYING" 25 "fBodyAccJerk_mad___X" -0.970199494520548
"LAYING" 26 "fBodyAccJerk_mad___X" -0.987924911184211
"LAYING" 27 "fBodyAccJerk_mad___X" -0.98442240027027
"LAYING" 28 "fBodyAccJerk_mad___X" -0.97783082675
"LAYING" 29 "fBodyAccJerk_mad___X" -0.990548907971014
"LAYING" 30 "fBodyAccJerk_mad___X" -0.974660852142857
"SITTING" 1 "fBodyAccJerk_mad___X" -0.985119245957447
"SITTING" 2 "fBodyAccJerk_mad___X" -0.986181069130435
"SITTING" 3 "fBodyAccJerk_mad___X" -0.969889238846154
"SITTING" 4 "fBodyAccJerk_mad___X" -0.9732462486
"SITTING" 5 "fBodyAccJerk_mad___X" -0.971191877954545
"SITTING" 6 "fBodyAccJerk_mad___X" -0.964556178
"SITTING" 7 "fBodyAccJerk_mad___X" -0.979843334375
"SITTING" 8 "fBodyAccJerk_mad___X" -0.983088459782609
"SITTING" 9 "fBodyAccJerk_mad___X" -0.958128316
"SITTING" 10 "fBodyAccJerk_mad___X" -0.986881582222222
"SITTING" 11 "fBodyAccJerk_mad___X" -0.977676212641509
"SITTING" 12 "fBodyAccJerk_mad___X" -0.972588600784314
"SITTING" 13 "fBodyAccJerk_mad___X" -0.99153902122449
"SITTING" 14 "fBodyAccJerk_mad___X" -0.978178906851852
"SITTING" 15 "fBodyAccJerk_mad___X" -0.986128458983051
"SITTING" 16 "fBodyAccJerk_mad___X" -0.989067310144928
"SITTING" 17 "fBodyAccJerk_mad___X" -0.99273854875
"SITTING" 18 "fBodyAccJerk_mad___X" -0.989622904736842
"SITTING" 19 "fBodyAccJerk_mad___X" -0.985345175479452
"SITTING" 20 "fBodyAccJerk_mad___X" -0.979179559090909
"SITTING" 21 "fBodyAccJerk_mad___X" -0.987249472117647
"SITTING" 22 "fBodyAccJerk_mad___X" -0.97963989
"SITTING" 23 "fBodyAccJerk_mad___X" -0.981626883529412
"SITTING" 24 "fBodyAccJerk_mad___X" -0.986443241911765
"SITTING" 25 "fBodyAccJerk_mad___X" -0.990717345230769
"SITTING" 26 "fBodyAccJerk_mad___X" -0.991254757948718
"SITTING" 27 "fBodyAccJerk_mad___X" -0.988840739285714
"SITTING" 28 "fBodyAccJerk_mad___X" -0.972552111111111
"SITTING" 29 "fBodyAccJerk_mad___X" -0.992346048166667
"SITTING" 30 "fBodyAccJerk_mad___X" -0.987022204677419
"STANDING" 1 "fBodyAccJerk_mad___X" -0.993397363018868
"STANDING" 2 "fBodyAccJerk_mad___X" -0.978469450740741
"STANDING" 3 "fBodyAccJerk_mad___X" -0.950330620983607
"STANDING" 4 "fBodyAccJerk_mad___X" -0.969532173571429
"STANDING" 5 "fBodyAccJerk_mad___X" -0.957031335
"STANDING" 6 "fBodyAccJerk_mad___X" -0.968928460526316
"STANDING" 7 "fBodyAccJerk_mad___X" -0.973226111886792
"STANDING" 8 "fBodyAccJerk_mad___X" -0.987399516481481
"STANDING" 9 "fBodyAccJerk_mad___X" -0.964401357111111
"STANDING" 10 "fBodyAccJerk_mad___X" -0.959497702272727
"STANDING" 11 "fBodyAccJerk_mad___X" -0.991359904042553
"STANDING" 12 "fBodyAccJerk_mad___X" -0.96883578147541
"STANDING" 13 "fBodyAccJerk_mad___X" -0.985119693859649
"STANDING" 14 "fBodyAccJerk_mad___X" -0.9753197735
"STANDING" 15 "fBodyAccJerk_mad___X" -0.982989231320755
"STANDING" 16 "fBodyAccJerk_mad___X" -0.989466124102564
"STANDING" 17 "fBodyAccJerk_mad___X" -0.990640162948718
"STANDING" 18 "fBodyAccJerk_mad___X" -0.987913814657534
"STANDING" 19 "fBodyAccJerk_mad___X" -0.981881239178082
"STANDING" 20 "fBodyAccJerk_mad___X" -0.952810384657534
"STANDING" 21 "fBodyAccJerk_mad___X" -0.973698023146067
"STANDING" 22 "fBodyAccJerk_mad___X" -0.971702538253968
"STANDING" 23 "fBodyAccJerk_mad___X" -0.980433352352941
"STANDING" 24 "fBodyAccJerk_mad___X" -0.977063853188406
"STANDING" 25 "fBodyAccJerk_mad___X" -0.986352986486487
"STANDING" 26 "fBodyAccJerk_mad___X" -0.988726190405405
"STANDING" 27 "fBodyAccJerk_mad___X" -0.985332558875
"STANDING" 28 "fBodyAccJerk_mad___X" -0.963897199367089
"STANDING" 29 "fBodyAccJerk_mad___X" -0.992248865692308
"STANDING" 30 "fBodyAccJerk_mad___X" -0.963089620847458
"WALKING" 1 "fBodyAccJerk_mad___X" 0.01872176634
"WALKING" 2 "fBodyAccJerk_mad___X" -0.175890497338983
"WALKING" 3 "fBodyAccJerk_mad___X" -0.152479278660345
"WALKING" 4 "fBodyAccJerk_mad___X" -0.193270663583333
"WALKING" 5 "fBodyAccJerk_mad___X" -0.201420597775
"WALKING" 6 "fBodyAccJerk_mad___X" -0.00346104683859649
"WALKING" 7 "fBodyAccJerk_mad___X" -0.270039497508772
"WALKING" 8 "fBodyAccJerk_mad___X" -0.170544255583333
"WALKING" 9 "fBodyAccJerk_mad___X" -0.127951391203904
"WALKING" 10 "fBodyAccJerk_mad___X" 0.0717956619245283
"WALKING" 11 "fBodyAccJerk_mad___X" -0.333495272881356
"WALKING" 12 "fBodyAccJerk_mad___X" 0.117497797576
"WALKING" 13 "fBodyAccJerk_mad___X" -0.130002243596491
"WALKING" 14 "fBodyAccJerk_mad___X" -0.399481703559322
"WALKING" 15 "fBodyAccJerk_mad___X" -0.304463188351852
"WALKING" 16 "fBodyAccJerk_mad___X" -0.313944907058824
"WALKING" 17 "fBodyAccJerk_mad___X" -0.247473958721311
"WALKING" 18 "fBodyAccJerk_mad___X" -0.288264183571429
"WALKING" 19 "fBodyAccJerk_mad___X" 0.270367373463462
"WALKING" 20 "fBodyAccJerk_mad___X" 0.061371280027451
"WALKING" 21 "fBodyAccJerk_mad___X" 0.0187918805980769
"WALKING" 22 "fBodyAccJerk_mad___X" 0.176362711795652
"WALKING" 23 "fBodyAccJerk_mad___X" -0.133996143023729
"WALKING" 24 "fBodyAccJerk_mad___X" -0.414159606206897
"WALKING" 25 "fBodyAccJerk_mad___X" -0.552460766621622
"WALKING" 26 "fBodyAccJerk_mad___X" -0.251038167559322
"WALKING" 27 "fBodyAccJerk_mad___X" -0.239106909754386
"WALKING" 28 "fBodyAccJerk_mad___X" -0.248604720740741
"WALKING" 29 "fBodyAccJerk_mad___X" -0.131374376584906
"WALKING" 30 "fBodyAccJerk_mad___X" -0.280780486769231
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_mad___X" 0.12286892074898
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk_mad___X" 0.307896590255319
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_mad___X" 0.0362261353487755
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk_mad___X" -0.0602934957244444
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_mad___X" 0.140251145461702
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_mad___X" 0.2872643856375
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_mad___X" 0.17000189532
"WALKING_DOWNSTAIRS" 8 "fBodyAccJerk_mad___X" 0.446181014289474
"WALKING_DOWNSTAIRS" 9 "fBodyAccJerk_mad___X" 0.14116754502381
"WALKING_DOWNSTAIRS" 10 "fBodyAccJerk_mad___X" 0.373114657894737
"WALKING_DOWNSTAIRS" 11 "fBodyAccJerk_mad___X" 0.00260281119869565
"WALKING_DOWNSTAIRS" 12 "fBodyAccJerk_mad___X" 0.158201358208696
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk_mad___X" 0.0840863605425532
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk_mad___X" 0.130855624111111
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk_mad___X" 0.254014780738095
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk_mad___X" -0.0393375815170213
"WALKING_DOWNSTAIRS" 17 "fBodyAccJerk_mad___X" -0.0186815457065217
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk_mad___X" -0.297366187181818
"WALKING_DOWNSTAIRS" 19 "fBodyAccJerk_mad___X" 0.664257835384615
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk_mad___X" -0.0309165934511111
"WALKING_DOWNSTAIRS" 21 "fBodyAccJerk_mad___X" 0.104069422875556
"WALKING_DOWNSTAIRS" 22 "fBodyAccJerk_mad___X" 0.120356911402778
"WALKING_DOWNSTAIRS" 23 "fBodyAccJerk_mad___X" 0.355241366240741
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk_mad___X" -0.268874572654545
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk_mad___X" -0.456441446896552
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk_mad___X" -0.031272188786
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk_mad___X" 0.122519268827273
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk_mad___X" 0.095607049826087
"WALKING_DOWNSTAIRS" 29 "fBodyAccJerk_mad___X" 0.07959915284375
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk_mad___X" -0.132780585887097
"WALKING_UPSTAIRS" 1 "fBodyAccJerk_mad___X" -0.354504011509434
"WALKING_UPSTAIRS" 2 "fBodyAccJerk_mad___X" -0.192798072608333
"WALKING_UPSTAIRS" 3 "fBodyAccJerk_mad___X" -0.389610276440678
"WALKING_UPSTAIRS" 4 "fBodyAccJerk_mad___X" -0.311554681923077
"WALKING_UPSTAIRS" 5 "fBodyAccJerk_mad___X" -0.124196234568085
"WALKING_UPSTAIRS" 6 "fBodyAccJerk_mad___X" -0.056300973972549
"WALKING_UPSTAIRS" 7 "fBodyAccJerk_mad___X" -0.370592555882353
"WALKING_UPSTAIRS" 8 "fBodyAccJerk_mad___X" -0.0943214966292683
"WALKING_UPSTAIRS" 9 "fBodyAccJerk_mad___X" -0.255612595530612
"WALKING_UPSTAIRS" 10 "fBodyAccJerk_mad___X" -0.0766956422638298
"WALKING_UPSTAIRS" 11 "fBodyAccJerk_mad___X" -0.390341160925926
"WALKING_UPSTAIRS" 12 "fBodyAccJerk_mad___X" -0.264433152115385
"WALKING_UPSTAIRS" 13 "fBodyAccJerk_mad___X" -0.446333138909091
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_mad___X" -0.289376917078148
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_mad___X" -0.0927952865208333
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_mad___X" -0.464475690784314
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_mad___X" -0.209247801714583
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_mad___X" -0.516861240862069
"WALKING_UPSTAIRS" 19 "fBodyAccJerk_mad___X" -0.076991165661125
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_mad___X" -0.0768892544509804
"WALKING_UPSTAIRS" 21 "fBodyAccJerk_mad___X" -0.36925107893617
"WALKING_UPSTAIRS" 22 "fBodyAccJerk_mad___X" 0.0727589863066667
"WALKING_UPSTAIRS" 23 "fBodyAccJerk_mad___X" -0.290150636156863
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_mad___X" -0.446223165423729
"WALKING_UPSTAIRS" 25 "fBodyAccJerk_mad___X" -0.624939906
"WALKING_UPSTAIRS" 26 "fBodyAccJerk_mad___X" -0.227368906756364
"WALKING_UPSTAIRS" 27 "fBodyAccJerk_mad___X" -0.412558786862745
"WALKING_UPSTAIRS" 28 "fBodyAccJerk_mad___X" -0.224922484270588
"WALKING_UPSTAIRS" 29 "fBodyAccJerk_mad___X" -0.064663944277551
"WALKING_UPSTAIRS" 30 "fBodyAccJerk_mad___X" -0.463907044769231
"LAYING" 1 "fBodyAccJerk_mad___Y" -0.9304323224
"LAYING" 2 "fBodyAccJerk_mad___Y" -0.984576853541667
"LAYING" 3 "fBodyAccJerk_mad___Y" -0.970484568548387
"LAYING" 4 "fBodyAccJerk_mad___Y" -0.943445346481481
"LAYING" 5 "fBodyAccJerk_mad___Y" -0.966518180769231
"LAYING" 6 "fBodyAccJerk_mad___Y" -0.938331145087719
"LAYING" 7 "fBodyAccJerk_mad___Y" -0.975266063846154
"LAYING" 8 "fBodyAccJerk_mad___Y" -0.978735621666667
"LAYING" 9 "fBodyAccJerk_mad___Y" -0.967372713
"LAYING" 10 "fBodyAccJerk_mad___Y" -0.968961965172414
"LAYING" 11 "fBodyAccJerk_mad___Y" -0.97447738
"LAYING" 12 "fBodyAccJerk_mad___Y" -0.964404487166667
"LAYING" 13 "fBodyAccJerk_mad___Y" -0.98146892983871
"LAYING" 14 "fBodyAccJerk_mad___Y" -0.970695698627451
"LAYING" 15 "fBodyAccJerk_mad___Y" -0.972634881666667
"LAYING" 16 "fBodyAccJerk_mad___Y" -0.986300460571429
"LAYING" 17 "fBodyAccJerk_mad___Y" -0.978355048309859
"LAYING" 18 "fBodyAccJerk_mad___Y" -0.986512822
"LAYING" 19 "fBodyAccJerk_mad___Y" -0.975318550361446
"LAYING" 20 "fBodyAccJerk_mad___Y" -0.978381800882353
"LAYING" 21 "fBodyAccJerk_mad___Y" -0.973530706111111
"LAYING" 22 "fBodyAccJerk_mad___Y" -0.959293346527778
"LAYING" 23 "fBodyAccJerk_mad___Y" -0.989865994583333
"LAYING" 24 "fBodyAccJerk_mad___Y" -0.983755421805556
"LAYING" 25 "fBodyAccJerk_mad___Y" -0.949854875890411
"LAYING" 26 "fBodyAccJerk_mad___Y" -0.988121409210526
"LAYING" 27 "fBodyAccJerk_mad___Y" -0.986098329594595
"LAYING" 28 "fBodyAccJerk_mad___Y" -0.980906501375
"LAYING" 29 "fBodyAccJerk_mad___Y" -0.990406465797101
"LAYING" 30 "fBodyAccJerk_mad___Y" -0.973012029428571
"SITTING" 1 "fBodyAccJerk_mad___Y" -0.982650483617021
"SITTING" 2 "fBodyAccJerk_mad___Y" -0.980617427391304
"SITTING" 3 "fBodyAccJerk_mad___Y" -0.957325426346154
"SITTING" 4 "fBodyAccJerk_mad___Y" -0.9479747588
"SITTING" 5 "fBodyAccJerk_mad___Y" -0.9551526925
"SITTING" 6 "fBodyAccJerk_mad___Y" -0.947444626181818
"SITTING" 7 "fBodyAccJerk_mad___Y" -0.971897326041667
"SITTING" 8 "fBodyAccJerk_mad___Y" -0.982587471304348
"SITTING" 9 "fBodyAccJerk_mad___Y" -0.9593685296
"SITTING" 10 "fBodyAccJerk_mad___Y" -0.982866841111111
"SITTING" 11 "fBodyAccJerk_mad___Y" -0.969289763018868
"SITTING" 12 "fBodyAccJerk_mad___Y" -0.966308066470588
"SITTING" 13 "fBodyAccJerk_mad___Y" -0.985797282244898
"SITTING" 14 "fBodyAccJerk_mad___Y" -0.97014884462963
"SITTING" 15 "fBodyAccJerk_mad___Y" -0.979756281694915
"SITTING" 16 "fBodyAccJerk_mad___Y" -0.982946884057971
"SITTING" 17 "fBodyAccJerk_mad___Y" -0.9900774190625
"SITTING" 18 "fBodyAccJerk_mad___Y" -0.98558631122807
"SITTING" 19 "fBodyAccJerk_mad___Y" -0.981206285068493
"SITTING" 20 "fBodyAccJerk_mad___Y" -0.97349383030303
"SITTING" 21 "fBodyAccJerk_mad___Y" -0.980289785294118
"SITTING" 22 "fBodyAccJerk_mad___Y" -0.968817938387097
"SITTING" 23 "fBodyAccJerk_mad___Y" -0.979563655
"SITTING" 24 "fBodyAccJerk_mad___Y" -0.981312278970588
"SITTING" 25 "fBodyAccJerk_mad___Y" -0.984463262769231
"SITTING" 26 "fBodyAccJerk_mad___Y" -0.987937352051282
"SITTING" 27 "fBodyAccJerk_mad___Y" -0.986276618714286
"SITTING" 28 "fBodyAccJerk_mad___Y" -0.964190948194444
"SITTING" 29 "fBodyAccJerk_mad___Y" -0.985477529666667
"SITTING" 30 "fBodyAccJerk_mad___Y" -0.982015356451613
"STANDING" 1 "fBodyAccJerk_mad___Y" -0.986769867735849
"STANDING" 2 "fBodyAccJerk_mad___Y" -0.972792749444444
"STANDING" 3 "fBodyAccJerk_mad___Y" -0.945628818360656
"STANDING" 4 "fBodyAccJerk_mad___Y" -0.943563745
"STANDING" 5 "fBodyAccJerk_mad___Y" -0.935626234285714
"STANDING" 6 "fBodyAccJerk_mad___Y" -0.950772991578947
"STANDING" 7 "fBodyAccJerk_mad___Y" -0.967931999433962
"STANDING" 8 "fBodyAccJerk_mad___Y" -0.978419289259259
"STANDING" 9 "fBodyAccJerk_mad___Y" -0.968464875111111
"STANDING" 10 "fBodyAccJerk_mad___Y" -0.946887156136364
"STANDING" 11 "fBodyAccJerk_mad___Y" -0.981627392340426
"STANDING" 12 "fBodyAccJerk_mad___Y" -0.956950713278689
"STANDING" 13 "fBodyAccJerk_mad___Y" -0.979629738947368
"STANDING" 14 "fBodyAccJerk_mad___Y" -0.9685138605
"STANDING" 15 "fBodyAccJerk_mad___Y" -0.970346366792453
"STANDING" 16 "fBodyAccJerk_mad___Y" -0.984504841153846
"STANDING" 17 "fBodyAccJerk_mad___Y" -0.988064796923077
"STANDING" 18 "fBodyAccJerk_mad___Y" -0.977502997260274
"STANDING" 19 "fBodyAccJerk_mad___Y" -0.973723922191781
"STANDING" 20 "fBodyAccJerk_mad___Y" -0.941281284246575
"STANDING" 21 "fBodyAccJerk_mad___Y" -0.966877190786517
"STANDING" 22 "fBodyAccJerk_mad___Y" -0.955221381587302
"STANDING" 23 "fBodyAccJerk_mad___Y" -0.977476794411765
"STANDING" 24 "fBodyAccJerk_mad___Y" -0.970183637391304
"STANDING" 25 "fBodyAccJerk_mad___Y" -0.974304510810811
"STANDING" 26 "fBodyAccJerk_mad___Y" -0.977763954054054
"STANDING" 27 "fBodyAccJerk_mad___Y" -0.977417097125
"STANDING" 28 "fBodyAccJerk_mad___Y" -0.937570700126582
"STANDING" 29 "fBodyAccJerk_mad___Y" -0.985035183384615
"STANDING" 30 "fBodyAccJerk_mad___Y" -0.961206063559322
"WALKING" 1 "fBodyAccJerk_mad___Y" 0.0141932039235863
"WALKING" 2 "fBodyAccJerk_mad___Y" -0.0395875309650847
"WALKING" 3 "fBodyAccJerk_mad___Y" -0.0842303336275862
"WALKING" 4 "fBodyAccJerk_mad___Y" -0.242319461056667
"WALKING" 5 "fBodyAccJerk_mad___Y" -0.117044669744643
"WALKING" 6 "fBodyAccJerk_mad___Y" -0.0137360257333333
"WALKING" 7 "fBodyAccJerk_mad___Y" -0.0847801882122807
"WALKING" 8 "fBodyAccJerk_mad___Y" 0.113379298479167
"WALKING" 9 "fBodyAccJerk_mad___Y" -0.331994378653846
"WALKING" 10 "fBodyAccJerk_mad___Y" 0.0324503463315094
"WALKING" 11 "fBodyAccJerk_mad___Y" -0.207478006813559
"WALKING" 12 "fBodyAccJerk_mad___Y" -0.120391902008
"WALKING" 13 "fBodyAccJerk_mad___Y" 0.0443213693385965
"WALKING" 14 "fBodyAccJerk_mad___Y" -0.397099120508475
"WALKING" 15 "fBodyAccJerk_mad___Y" -0.0906215583444445
"WALKING" 16 "fBodyAccJerk_mad___Y" -0.44419874627451
"WALKING" 17 "fBodyAccJerk_mad___Y" -0.127189948232787
"WALKING" 18 "fBodyAccJerk_mad___Y" -0.349338507142857
"WALKING" 19 "fBodyAccJerk_mad___Y" 0.0426033419736538
"WALKING" 20 "fBodyAccJerk_mad___Y" 0.226276174733333
"WALKING" 21 "fBodyAccJerk_mad___Y" -0.0575084881519231
"WALKING" 22 "fBodyAccJerk_mad___Y" 0.228237310719565
"WALKING" 23 "fBodyAccJerk_mad___Y" -0.136668241154237
"WALKING" 24 "fBodyAccJerk_mad___Y" -0.325837099310345
"WALKING" 25 "fBodyAccJerk_mad___Y" -0.39834582
"WALKING" 26 "fBodyAccJerk_mad___Y" -0.282560632542373
"WALKING" 27 "fBodyAccJerk_mad___Y" -0.158712050249123
"WALKING" 28 "fBodyAccJerk_mad___Y" -0.256289635027778
"WALKING" 29 "fBodyAccJerk_mad___Y" -0.132090674315094
"WALKING" 30 "fBodyAccJerk_mad___Y" -0.307153072153846
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_mad___Y" -0.125215773887755
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk_mad___Y" 0.0918738070170213
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_mad___Y" -0.134801030597959
